Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,752,Sweden,SWE,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1147588,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,757,Switzerland,CHE,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2836954,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,760,Syria,SYR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4437,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,764,Thailand,THA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,640649774,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,768,Togo,TGO,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1320,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,772,Tokelau,TKL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,22959,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,776,Tonga,TON,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,315,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,780,Trinidad and Tobago,TTO,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,411,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,784,United Arab Emirates,ARE,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2925563,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,788,Tunisia,TUN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,15060729,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,792,Turkey,TUR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,210044303,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,795,Turkmenistan,TKM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,128547,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,800,Uganda,UGA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,403829,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,804,Ukraine,UKR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,9989449,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,807,North Macedonia,MKD,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,815130,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,818,Egypt,EGY,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,394946860,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,826,United Kingdom,GBR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,33512406,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,834,United Rep. of Tanzania,TZA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,26247933,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,854,Burkina Faso,BFA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,29608,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,858,Uruguay,URY,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,367310,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,860,Uzbekistan,UZB,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,17503,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,862,Venezuela,VEN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,11884,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,882,Samoa,WSM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,378614,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,887,Yemen,YEM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2589,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,47698335626,,,4
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,4,Afghanistan,AFG,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,14045,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,8,Albania,ALB,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2901477,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,20,Andorra,AND,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,461,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,24,Angola,AGO,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,285,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,32,Argentina,ARG,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,62428,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,36,Australia,AUS,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,6227252,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,40,Austria,AUT,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4921770,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,44,Bahamas,BHS,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,134980,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,48,Bahrain,BHR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,3460,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,50,Bangladesh,BGD,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1533144824,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,51,Armenia,ARM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,31504,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,52,Barbados,BRB,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,53377,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,56,Belgium,BEL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,3243081,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,68,Bolivia (Plurinational State of),BOL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1082737,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,70,Bosnia Herzegovina,BIH,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1452515,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,72,Botswana,BWA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2675,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,76,Brazil,BRA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,10118226,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,90,Solomon Isds,SLB,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,5232,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,92,Br. Virgin Isds,VGB,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,440377,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,96,Brunei Darussalam,BRN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,3694337,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,100,Bulgaria,BGR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,23486736,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,80393663,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,112,Belarus,BLR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,178107,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,116,Cambodia,KHM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1875599350,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,120,Cameroon,CMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,384999,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,124,Canada,CAN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,176074687,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,132,Cabo Verde,CPV,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,268662,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,136,Cayman Isds,CYM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1344,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,144,Sri Lanka,LKA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,975921830,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,152,Chile,CHL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,40486,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,156,China,CHN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,15386553651,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,162,Christmas Isds,CXR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,20564,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,166,Cocos Isds,CCK,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,54988,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,170,Colombia,COL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,104072518,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,178,Congo,COG,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1784,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,180,Dem. Rep. of the Congo,COD,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,13470,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,184,Cook Isds,COK,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,70651,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,188,Costa Rica,CRI,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,19115385,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,191,Croatia,HRV,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,3238935,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,196,Cyprus,CYP,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,31201,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,203,Czechia,CZE,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1536603,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,204,Benin,BEN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1226,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,208,Denmark,DNK,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1246402,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,214,Dominican Rep.,DOM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,534113502,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,218,Ecuador,ECU,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,7009749,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,222,El Salvador,SLV,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1717789994,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,231,Ethiopia,ETH,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,62877029,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,233,Estonia,EST,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,245595,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,234,Faeroe Isds,FRO,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,13768,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,238,Falkland Isds (Malvinas),FLK,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,8909,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,242,Fiji,FJI,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,73959,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,246,Finland,FIN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,221781,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,251,France,FRA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,27832165,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,258,French Polynesia,PYF,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,3906,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,262,Djibouti,DJI,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,292,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,268,Georgia,GEO,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1114608,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,275,State of Palestine,PSE,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1500,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,276,Germany,DEU,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,15109761,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,288,Ghana,GHA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,14076756,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,300,Greece,GRC,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1584751,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,304,Greenland,GRL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1400,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,320,Guatemala,GTM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1207369389,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,324,Guinea,GIN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2472,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,332,Haiti,HTI,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,782158314,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,336,Holy See (Vatican City State),VAT,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,27627,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,340,Honduras,HND,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2234340333,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,344,"China, Hong Kong SAR",HKG,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,72791409,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,348,Hungary,HUN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,3400684,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,352,Iceland,ISL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,31394,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,360,Indonesia,IDN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2398020323,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,364,Iran,IRN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2706,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,372,Ireland,IRL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,6699521,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,376,Israel,ISR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,20376999,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,381,Italy,ITA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,489393457,,,4
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,384,Côte d'Ivoire,CIV,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2050,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,388,Jamaica,JAM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,7324,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,392,Japan,JPN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,36000864,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,400,Jordan,JOR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1082131498,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,404,Kenya,KEN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,157570941,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,197049140,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,414,Kuwait,KWT,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,9209,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,417,Kyrgyzstan,KGZ,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,24085,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,418,Lao People's Dem. Rep.,LAO,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,5335350,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,422,Lebanon,LBN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,388915,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,426,Lesotho,LSO,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,218471737,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,428,Latvia,LVA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2643407,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,440,Lithuania,LTU,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4905991,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,442,Luxembourg,LUX,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,113710,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,446,"China, Macao SAR",MAC,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,6515735,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,450,Madagascar,MDG,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,74905026,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,454,Malawi,MWI,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,896123,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,458,Malaysia,MYS,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,267239298,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,466,Mali,MLI,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,8830,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,470,Malta,MLT,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,276876,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,478,Mauritania,MRT,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,5216,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,480,Mauritius,MUS,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,27232989,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,484,Mexico,MEX,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1340397921,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,490,"Other Asia, nes",,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,140398365,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,496,Mongolia,MNG,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1991844,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,498,Rep. of Moldova,MDA,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,5581663,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,504,Morocco,MAR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,34918802,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,512,Oman,OMN,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,36181539,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,516,Namibia,NAM,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,3394,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,520,Nauru,NRU,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,6199,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,524,Nepal,NPL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,4970911,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,528,Netherlands,NLD,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2087020,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,531,Curaçao,CUW,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,2786,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,533,Aruba,ABW,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,520,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,540,New Caledonia,NCL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,10537,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,554,New Zealand,NZL,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,705207,,,0
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,558,Nicaragua,NIC,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,0,,,,0,,1204505016,,,0
